Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
762,391,m2,6,4.0,0.980769,51,52
762,1280,m1,6,4.0,0.211538,11,52
762,3310,m1,6,4.0,0.0192308,1,52
762,391,m2,2,5.0,0.986486,73,74
762,2635,m1,2,5.0,0.378378,28,74
762,391,m2,9,2.0,1.0,44,44
762,391,m2,1,7.0,0.970588,66,68
762,4917,m1,1,7.0,0.147059,10,68
762,2635,m1,1,7.0,0.0147059,1,68
762,391,m2,8,6.0,0.735294,50,68
762,1280,m1,8,6.0,0.147059,10,68
762,3310,m1,8,6.0,0.0735294,5,68
762,5183,m1,8,6.0,0.0588235,4,68
762,391,m2,2,4.0,0.730769,38,52
762,2635,m1,2,4.0,0.0769231,4,52
762,391,m2,5,4.0,1.0,14,14
762,391,m2,1,8.0,0.706522,65,92

763,391,m2,8,5.0,0.960526,73,76
763,1280,m1,8,5.0,0.0263158,2,76
763,391,m2,4,2.0,0.954545,63,66
763,5377,m1,4,2.0,0.0454545,3,66
763,4554,m1,4,2.0,0.0909091,6,66
763,2635,m1,4,2.0,0.166667,11,66
763,391,m2,2,2.0,1.0,84,84
763,2635,m1,2,2.0,0.333333,28,84
763,4554,m1,2,2.0,0.0714286,6,84
763,5286,m1,2,2.0,0.119048,10,84
763,4332,m1,2,2.0,0.119048,10,84
763,391,m2,5,6.0,0.882353,60,68
763,391,m2,1,1.0,1.0,96,96
763,2635,m1,1,1.0,0.6875,66,96
763,4554,m1,1,1.0,0.0416667,4,96
763,391,m2,7,7.0,1.0,2,2
763,1280,m1,7,7.0,0.5,1,2
763,3310,m1,7,7.0,0.5,1,2
763,391,m2,3,8.0,0.743243,55,74
763,391,m2,1,7.0,0.9625,77,80
763,2635,m1,1,7.0,0.0125,1,80
763,5273,m1,1,7.0,0.0125,1,80
763,4917,m1,1,7.0,0.0875,7,80

764,391,m2,4,1.0,1.0,86,86
764,4554,m1,4,1.0,0.151163,13,86
764,2635,m1,4,1.0,0.104651,9,86
764,391,m2,3,4.0,0.986486,73,74
764,5328,m1,3,4.0,0.027027,2,74
764,2635,m1,3,4.0,0.108108,8,74
764,391,m2,7,7.0,0.788462,41,52
764,3310,m1,7,7.0,0.442308,23,52
764,1280,m1,7,7.0,0.0576923,3,52
764,391,m2,7,6.0,0.72,36,50
764,1280,m1,7,6.0,0.18,9,50
764,3310,m1,7,6.0,0.12,6,50
764,391,m2,4,9.0,0.851351,63,74
764,3310,m1,4,9.0,0.0540541,4,74
764,391,m2,3,9.0,0.5,33,66
764,391,m2,2,10.0,0.261905,22,84
764,391,m2,7,9.0,0.7,63,90
764,3310,m1,7,9.0,0.666667,60,90
764,1280,m1,7,9.0,0.0888889,8,90
764,391,m2,4,8.0,0.868421,33,38
764,5409,m1,4,8.0,0.0526316,2,38

765,391,m2,2,5.0,1.0,70,70
765,2635,m1,2,5.0,0.257143,18,70
765,391,m2,3,7.0,0.887097,55,62
765,391,m2,2,9.0,0.8,56,70
765,391,m2,5,10.0,0.857143,60,70
765,3310,m1,5,10.0,0.114286,8,70
765,391,m2,6,4.0,1.0,10,10
765,1280,m1,6,4.0,0.2,2,10
765,3310,m1,6,4.0,0.1,1,10

766,391,m2,2,9.0,0.72,36,50
766,1280,m1,10,6.0,0.294118,20,68
766,391,m2,10,6.0,0.588235,40,68
766,391,m2,4,1.0,1.0,66,66
766,2635,m1,4,1.0,0.106061,7,66
766,4554,m1,4,1.0,0.242424,16,66
766,391,m2,5,4.0,0.928571,13,14
766,391,m2,7,4.0,1.0,80,80
766,3310,m1,7,4.0,0.025,2,80

767,391,m2,3,6.0,1.0,40,40
767,2635,m1,3,6.0,0.05,2,40
767,391,m2,4,9.0,0.85,34,40
767,3310,m1,4,9.0,0.125,5,40
767,391,m2,2,8.0,1.0,68,68
767,391,m2,1,9.0,0.837838,62,74
767,391,m2,10,2.0,1.0,52,52
767,2578,m1,10,2.0,0.0576923,3,52
767,4276,m1,10,2.0,0.0961538,5,52

768,391,m2,6,5.0,1.0,70,70
768,1280,m1,6,5.0,0.114286,8,70
768,3310,m1,6,5.0,0.171429,12,70
768,391,m2,2,6.0,1.0,74,74
768,5273,m1,2,6.0,0.0405405,3,74
768,2635,m1,2,6.0,0.0810811,6,74
768,391,m2,9,1.0,1.0,2,2
768,391,m2,4,9.0,0.86,43,50
768,3310,m1,4,9.0,0.1,5,50
768,391,m2,3,4.0,1.0,36,36
768,2635,m1,3,4.0,0.0277778,1,36
768,391,m2,6,9.0,0.909091,60,66
768,3310,m1,6,9.0,0.772727,51,66

769,391,m2,3,5.0,1.0,36,36
769,2635,m1,3,5.0,0.0555556,2,36
769,391,m2,1,6.0,1.0,72,72
769,4917,m1,1,6.0,0.0972222,7,72
769,2635,m1,1,6.0,0.0694444,5,72
769,391,m2,5,4.0,1.0,72,72
769,5472,m1,5,4.0,0.0138889,1,72
769,391,m2,3,8.0,0.777778,28,36

770,391,m2,7,4.0,1.0,80,80
770,3310,m1,7,4.0,0.0125,1,80
770,391,m2,10,5.0,0.942308,49,52
770,391,m2,5,9.0,0.82,41,50
770,3310,m1,5,9.0,0.22,11,50
770,391,m2,9,5.0,0.984848,65,66
770,1280,m1,9,5.0,0.0757576,5,66

771,391,m2,8,10.0,0.567568,42,74
771,3310,m1,8,10.0,0.256757,19,74
771,391,m2,1,9.0,0.785714,22,28

772,391,m2,1,9.0,0.685714,48,70
772,391,m2,1,7.0,0.772727,51,66
772,5273,m1,1,7.0,0.0151515,1,66
772,391,m2,6,8.0,0.881579,67,76
772,3310,m1,6,8.0,0.618421,47,76
772,5494,m1,6,8.0,0.0131579,1,76
772,5448,m1,6,8.0,0.0131579,1,76
772,391,m2,2,4.0,0.921875,59,64
772,2635,m1,2,4.0,0.25,16,64
772,391,m2,8,9.0,0.657895,50,76
772,3310,m1,8,9.0,0.855263,65,76
772,1280,m1,8,9.0,0.0263158,2,76
772,391,m2,5,7.0,0.814815,44,54

773,391,m2,3,1.0,1.0,90,90
773,4554,m1,3,1.0,0.0333333,3,90
773,2635,m1,3,1.0,0.133333,12,90
773,4332,m1,3,1.0,0.0555556,5,90
773,391,m2,9,9.0,0.586207,34,58
773,1280,m1,9,9.0,0.0517241,3,58
773,3310,m1,9,9.0,0.362069,21,58
773,391,m2,9,1.0,1.0,90,90
773,5280,m1,9,1.0,0.0222222,2,90
773,4276,m1,9,1.0,0.0333333,3,90
773,391,m2,7,5.0,0.833333,5,6
773,1280,m1,7,5.0,0.333333,2,6
773,3310,m1,7,5.0,0.166667,1,6
773,391,m2,2,8.0,0.942308,49,52
773,5273,m1,2,8.0,0.0576923,3,52
773,391,m2,5,8.0,0.833333,50,60
773,3310,m1,5,8.0,0.183333,11,60

774,391,m2,1,5.0,1.0,78,78
774,2635,m1,1,5.0,0.384615,30,78
774,4917,m1,1,5.0,0.0128205,1,78
774,391,m2,8,9.0,0.641026,50,78
774,3310,m1,8,9.0,0.820513,64,78
774,1280,m1,8,9.0,0.0128205,1,78
774,391,m2,4,5.0,0.985294,67,68
774,5328,m1,4,5.0,0.0147059,1,68
774,2635,m1,4,5.0,0.0147059,1,68
774,391,m2,2,6.0,1.0,66,66
774,2635,m1,2,6.0,0.106061,7,66
774,5273,m1,2,6.0,0.030303,2,66
774,391,m2,5,1.0,1.0,52,52
774,4318,m1,5,1.0,0.0961538,5,52
774,4554,m1,5,1.0,0.0384615,2,52
774,2635,m1,5,1.0,0.0384615,2,52
774,391,m2,3,6.0,1.0,54,54
774,2635,m1,3,6.0,0.111111,6,54
774,391,m2,3,7.0,1.0,54,54
774,391,m2,7,10.0,0.842857,59,70
774,3310,m1,7,10.0,0.4,28,70
774,1280,m1,7,10.0,0.0857143,6,70

775,391,m2,6,9.0,0.926829,76,82
775,3310,m1,6,9.0,0.670732,55,82
775,391,m2,6,7.0,0.810811,60,74
775,3310,m1,6,7.0,0.0135135,1,74
775,391,m2,3,10.0,0.6,6,10
775,5487,m1,3,10.0,0.1,1,10
775,391,m2,5,7.0,0.625,45,72

776,391,m2,5,2.0,1.0,4,4
776,391,m2,9,5.0,1.0,30,30
776,1280,m1,9,5.0,0.0333333,1,30
776,391,m2,4,6.0,0.986486,73,74
776,391,m2,1,9.0,0.694444,50,72
776,391,m2,3,9.0,0.8,8,10
776,391,m2,9,6.0,0.75,39,52
776,1280,m1,9,6.0,0.0769231,4,52
776,3310,m1,9,6.0,0.0192308,1,52
776,391,m2,4,7.0,0.973684,74,76
776,391,m2,4,3.0,1.0,48,48
776,2635,m1,4,3.0,0.0625,3,48
776,391,m2,5,4.0,1.0,70,70
776,5328,m1,5,4.0,0.0285714,2,70
776,3310,m1,5,4.0,0.0428571,3,70
776,5522,m1,5,4.0,0.0142857,1,70
776,391,m2,3,6.0,1.0,64,64
776,2635,m1,3,6.0,0.09375,6,64

777,391,m2,8,7.0,1.0,72,72
777,3310,m1,8,7.0,0.361111,26,72
777,5183,m1,8,7.0,0.0138889,1,72
777,391,m2,2,7.0,0.987805,81,82
777,5273,m1,2,7.0,0.0853659,7,82
777,391,m2,10,7.0,0.819444,59,72
777,1280,m1,10,7.0,0.402778,29,72
777,391,m2,6,5.0,0.979167,47,48
777,1280,m1,6,5.0,0.0625,3,48
777,3310,m1,6,5.0,0.0208333,1,48

778,391,m2,2,6.0,1.0,72,72
778,2635,m1,2,6.0,0.0416667,3,72
778,391,m2,3,5.0,1.0,2,2
778,391,m2,1,3.0,1.0,66,66
778,2635,m1,1,3.0,0.181818,12,66
778,3310,m1,8,10.0,0.157895,6,38
778,391,m2,8,10.0,0.736842,28,38
778,391,m2,9,6.0,0.782609,36,46
778,3310,m1,9,6.0,0.0869565,4,46
778,1280,m1,9,6.0,0.0217391,1,46
778,391,m2,3,2.0,1.0,18,18
778,4554,m1,3,2.0,0.111111,2,18
778,2635,m1,3,2.0,0.222222,4,18
778,4332,m1,3,2.0,0.0555556,1,18

779,391,m2,3,1.0,1.0,60,60
779,4554,m1,3,1.0,0.133333,8,60
779,2635,m1,3,1.0,0.25,15,60
779,5542,m1,3,1.0,0.0166667,1,60
779,391,m2,2,6.0,1.0,8,8
779,2635,m1,2,6.0,0.25,2,8
779,391,m2,6,2.0,1.0,44,44
779,4318,m1,6,2.0,0.0227273,1,44
779,391,m2,7,10.0,0.875,35,40
779,3310,m1,7,10.0,0.35,14,40
779,1280,m1,7,10.0,0.05,2,40
779,391,m2,6,4.0,1.0,92,92
779,3310,m1,6,4.0,0.141304,13,92
779,391,m2,5,7.0,0.845238,71,84
779,391,m2,9,5.0,0.961538,25,26
779,1280,m1,9,5.0,0.0769231,2,26

780,391,m2,7,7.0,0.647059,44,68
780,1280,m1,7,7.0,0.0147059,1,68
780,3310,m1,7,7.0,0.147059,10,68
780,391,m2,4,1.0,1.0,52,52
780,2635,m1,4,1.0,0.0192308,1,52

781,391,m2,5,9.0,0.883333,53,60
781,3310,m1,5,9.0,0.25,15,60
781,391,m2,4,10.0,0.880952,37,42
781,391,m2,3,2.0,1.0,72,72
781,4554,m1,3,2.0,0.166667,12,72
781,2635,m1,3,2.0,0.263889,19,72
781,391,m2,1,1.0,1.0,52,52
781,2635,m1,1,1.0,0.269231,14,52
781,4554,m1,1,1.0,0.134615,7,52
781,391,m2,10,9.0,0.367647,25,68
781,1280,m1,10,9.0,0.205882,14,68
781,3310,m1,10,9.0,0.0294118,2,68
781,391,m2,8,1.0,1.0,88,88
781,4318,m1,8,1.0,0.0113636,1,88
781,391,m2,5,6.0,0.875,7,8
781,391,m2,9,5.0,0.986486,73,74
781,1280,m1,9,5.0,0.027027,2,74
781,391,m2,7,3.0,1.0,30,30

782,391,m2,8,4.0,1.0,34,34
782,391,m2,10,6.0,0.944444,17,18
782,1280,m1,10,6.0,0.111111,2,18
782,391,m2,1,6.0,0.987179,77,78
782,4917,m1,1,6.0,0.102564,8,78
782,2635,m1,1,6.0,0.128205,10,78
782,391,m2,5,9.0,0.75,57,76
782,3310,m1,5,9.0,0.223684,17,76

783,391,m2,1,2.0,1.0,66,66
783,2635,m1,1,2.0,0.484848,32,66
783,4554,m1,1,2.0,0.0454545,3,66
783,4332,m1,1,2.0,0.0757576,5,66
783,391,m2,8,8.0,0.808824,55,68
783,3310,m1,8,8.0,0.779412,53,68
783,391,m2,9,8.0,0.548387,34,62
783,3310,m1,9,8.0,0.145161,9,62
783,1280,m1,9,8.0,0.112903,7,62
783,391,m2,2,3.0,1.0,74,74
783,2635,m1,2,3.0,0.162162,12,74
783,4554,m1,2,3.0,0.0540541,4,74
783,391,m2,9,7.0,0.722222,52,72
783,1280,m1,9,7.0,0.208333,15,72
783,3310,m1,9,7.0,0.0138889,1,72
783,391,m2,4,6.0,1.0,2,2

784,391,m2,10,4.0,0.756757,56,74

785,391,m2,4,10.0,1.0,8,8
785,391,m2,4,2.0,1.0,54,54
785,2635,m1,4,2.0,0.12963,7,54
785,4554,m1,4,2.0,0.166667,9,54

786,391,m2,3,4.0,1.0,30,30
786,2635,m1,3,4.0,0.166667,5,30
786,391,m2,3,2.0,1.0,88,88
786,2635,m1,3,2.0,0.136364,12,88
786,4554,m1,3,2.0,0.113636,10,88
786,391,m2,3,9.0,0.788462,41,52
786,391,m2,10,10.0,0.185185,10,54
786,5502,m1,10,10.0,0.037037,2,54
786,3310,m1,10,10.0,0.037037,2,54
786,1280,m1,10,7.0,0.0909091,4,44
786,391,m2,10,7.0,0.522727,23,44
786,391,m2,5,1.0,1.0,62,62
786,4554,m1,5,1.0,0.0483871,3,62
786,4318,m1,5,1.0,0.0967742,6,62
786,2635,m1,5,1.0,0.0322581,2,62
786,391,m2,8,3.0,1.0,40,40
786,391,m2,1,10.0,0.355556,32,90
786,391,m2,8,7.0,0.907895,69,76
786,3310,m1,8,7.0,0.355263,27,76
786,5183,m1,8,7.0,0.0131579,1,76

787,391,m2,8,1.0,1.0,78,78
787,391,m2,1,2.0,1.0,76,76
787,2635,m1,1,2.0,0.25,19,76
787,4332,m1,1,2.0,0.144737,11,76
787,4554,m1,1,2.0,0.0657895,5,76
787,391,m2,10,7.0,0.690476,58,84
787,1280,m1,10,7.0,0.0952381,8,84

788,391,m2,2,6.0,1.0,62,62
788,2635,m1,2,6.0,0.0483871,3,62
788,391,m2,10,3.0,1.0,8,8
788,391,m2,3,9.0,0.66129,41,62
788,5273,m1,3,9.0,0.016129,1,62
788,391,m2,6,10.0,0.805556,29,36
788,3310,m1,6,10.0,0.75,27,36
788,391,m2,4,2.0,1.0,68,68
788,4554,m1,4,2.0,0.308824,21,68
788,2635,m1,4,2.0,0.0882353,6,68
788,391,m2,5,3.0,1.0,14,14
788,4554,m1,5,3.0,0.0714286,1,14
788,391,m2,6,1.0,1.0,96,96
788,4318,m1,6,1.0,0.125,12,96
788,391,m2,9,4.0,1.0,20,20
788,2578,m1,9,4.0,0.05,1,20
788,391,m2,1,5.0,1.0,30,30
788,2635,m1,1,5.0,0.2,6,30
788,5515,m1,1,5.0,0.0333333,1,30
788,391,m2,10,7.0,0.6625,53,80
788,1280,m1,10,7.0,0.075,6,80

789,391,m2,5,5.0,1.0,86,86
789,3310,m1,5,5.0,0.0116279,1,86
789,391,m2,2,9.0,0.7,56,80
789,391,m2,7,8.0,0.675,54,80
789,3310,m1,7,8.0,0.525,42,80
789,5494,m1,7,8.0,0.05,4,80
789,391,m2,1,3.0,1.0,110,110
789,2635,m1,1,3.0,0.154545,17,110
789,391,m2,9,2.0,1.0,58,58
789,391,m2,1,5.0,1.0,36,36
789,2635,m1,1,5.0,0.111111,4,36
789,5515,m1,1,5.0,0.0277778,1,36

790,391,m2,2,3.0,1.0,74,74
790,2635,m1,2,3.0,0.162162,12,74
790,4554,m1,2,3.0,0.0540541,4,74
790,4332,m1,2,3.0,0.0675676,5,74
790,391,m2,2,2.0,1.0,60,60
790,2635,m1,2,2.0,0.133333,8,60
790,4332,m1,2,2.0,0.0666667,4,60
790,4554,m1,2,2.0,0.0166667,1,60
790,391,m2,2,6.0,1.0,6,6
790,391,m2,8,10.0,0.9,18,20
790,3310,m1,8,10.0,0.15,3,20
790,391,m2,1,3.0,1.0,98,98
790,2635,m1,1,3.0,0.183673,18,98
790,4332,m1,1,3.0,0.0102041,1,98
790,391,m2,3,10.0,0.8,56,70

791,391,m2,3,7.0,0.976744,84,86
791,5581,m1,3,7.0,0.0232558,2,86
791,391,m2,7,5.0,0.946429,53,56
791,3310,m1,7,5.0,0.107143,6,56
791,1280,m1,7,5.0,0.0357143,2,56
791,391,m2,2,8.0,0.928571,52,56
791,5630,m1,2,8.0,0.0178571,1,56

792,391,m2,6,7.0,0.857143,12,14
792,1280,m1,6,7.0,0.142857,2,14
792,391,m2,9,7.0,0.9125,73,80
792,1280,m1,9,7.0,0.25,20,80
792,391,m2,10,4.0,0.987805,81,82
792,5580,m1,10,4.0,0.0243902,2,82
792,2578,m1,10,4.0,0.0121951,1,82
792,391,m2,2,10.0,0.659091,58,88

793,391,m2,4,2.0,1.0,68,68
793,4554,m1,4,2.0,0.161765,11,68
793,2635,m1,4,2.0,0.0882353,6,68
793,3310,m1,10,10.0,0.321429,9,28
793,391,m2,10,10.0,0.178571,5,28
793,5502,m1,10,10.0,0.0714286,2,28
793,391,m2,9,7.0,0.869048,73,84
793,1280,m1,9,7.0,0.214286,18,84
793,391,m2,6,8.0,0.986842,75,76
793,5494,m1,6,8.0,0.0921053,7,76
793,3310,m1,6,8.0,0.223684,17,76
793,391,m2,6,4.0,1.0,76,76

794,391,m2,10,2.0,1.0,24,24
794,391,m2,10,3.0,0.983871,61,62
794,5580,m1,10,3.0,0.0645161,4,62
794,391,m2,2,1.0,1.0,64,64
794,4332,m1,2,1.0,0.0625,4,64
794,2635,m1,2,1.0,0.34375,22,64
794,4554,m1,2,1.0,0.109375,7,64
794,391,m2,5,4.0,1.0,72,72
794,391,m2,2,4.0,1.0,2,2
794,391,m2,3,2.0,1.0,72,72
794,4332,m1,3,2.0,0.0138889,1,72
794,2635,m1,3,2.0,0.236111,17,72
794,4554,m1,3,2.0,0.25,18,72
794,391,m2,10,7.0,0.768293,63,82
794,1280,m1,10,7.0,0.109756,9,82
794,3310,m1,7,8.0,0.439394,29,66
794,391,m2,7,8.0,0.712121,47,66
794,5494,m1,7,8.0,0.030303,2,66
794,391,m2,8,4.0,1.0,48,48
794,391,m2,5,2.0,1.0,72,72
794,4554,m1,5,2.0,0.0694444,5,72
794,2635,m1,5,2.0,0.0972222,7,72

795,391,m2,6,8.0,1.0,28,28
795,5494,m1,6,8.0,0.0714286,2,28
795,3310,m1,6,8.0,0.285714,8,28
795,391,m2,9,5.0,1.0,82,82
795,1280,m1,9,5.0,0.0731707,6,82
795,391,m2,8,5.0,0.939394,62,66
795,1280,m1,8,5.0,0.0454545,3,66
795,3310,m1,8,5.0,0.106061,7,66
795,391,m2,4,8.0,0.571429,8,14
795,391,m2,3,6.0,1.0,70,70
795,2635,m1,3,6.0,0.0428571,3,70

796,391,m2,2,5.0,1.0,24,24
796,2635,m1,2,5.0,0.25,6,24

797,391,m2,7,6.0,0.725,58,80
797,3310,m1,7,6.0,0.1,8,80
797,1280,m1,7,6.0,0.075,6,80
797,391,m2,4,8.0,0.742424,49,66
797,3310,m1,4,8.0,0.0909091,6,66
797,5581,m1,4,8.0,0.030303,2,66
797,391,m2,6,1.0,1.0,60,60
797,4318,m1,6,1.0,0.233333,14,60
797,391,m2,1,8.0,0.919355,57,62
797,5683,m1,1,8.0,0.016129,1,62
797,4917,m1,1,8.0,0.016129,1,62
797,391,m2,5,2.0,1.0,46,46
797,2635,m1,5,2.0,0.108696,5,46
797,4554,m1,5,2.0,0.0434783,2,46
797,391,m2,1,1.0,1.0,94,94
797,2635,m1,1,1.0,0.319149,30,94
797,4554,m1,1,1.0,0.0425532,4,94
797,391,m2,6,6.0,0.8,56,70
797,1280,m1,6,6.0,0.128571,9,70
797,391,m2,3,5.0,1.0,36,36
797,2635,m1,3,5.0,0.0555556,2,36

798,391,m2,9,9.0,0.833333,5,6
798,3310,m1,9,9.0,0.333333,2,6
798,391,m2,9,3.0,1.0,6,6
798,391,m2,7,9.0,0.592105,45,76
798,3310,m1,7,9.0,0.578947,44,76
798,391,m2,1,7.0,1.0,70,70
798,4917,m1,1,7.0,0.142857,10,70

799,391,m2,5,1.0,1.0,36,36
799,4318,m1,5,1.0,0.166667,6,36
799,4554,m1,5,1.0,0.111111,4,36
799,2635,m1,5,1.0,0.0833333,3,36

800,391,m2,10,7.0,0.717949,56,78
800,1280,m1,10,7.0,0.0384615,3,78
800,391,m2,3,8.0,0.7375,59,80
800,5581,m1,3,8.0,0.1,8,80
800,391,m2,2,1.0,1.0,64,64
800,2635,m1,2,1.0,0.25,16,64

801,391,m2,9,10.0,0.583333,35,60
801,3310,m1,9,10.0,0.283333,17,60
801,391,m2,5,9.0,0.742857,52,70
801,3310,m1,5,9.0,0.385714,27,70
801,391,m2,10,8.0,0.714286,60,84
801,1280,m1,10,8.0,0.0119048,1,84
801,391,m2,9,1.0,1.0,48,48
801,4276,m1,9,1.0,0.4375,21,48
801,5730,m1,9,1.0,0.0208333,1,48

802,391,m2,10,2.0,1.0,8,8
802,5580,m1,10,2.0,0.125,1,8
802,391,m2,8,3.0,1.0,24,24
802,391,m2,9,1.0,1.0,30,30
802,4276,m1,9,1.0,0.433333,13,30

803,391,m2,4,10.0,1.0,78,78
803,5581,m1,4,10.0,0.0128205,1,78
803,3310,m1,4,10.0,0.0641026,5,78
803,391,m2,10,2.0,1.0,80,80
803,5580,m1,10,2.0,0.0375,3,80
803,391,m2,5,9.0,1.0,24,24
803,3310,m1,5,9.0,0.666667,16,24

804,391,m2,5,9.0,0.878378,65,74
804,3310,m1,5,9.0,0.418919,31,74
804,391,m2,8,2.0,1.0,70,70
804,391,m2,1,9.0,0.568966,33,58
804,391,m2,3,1.0,1.0,18,18
804,2635,m1,3,1.0,0.222222,4,18
804,391,m2,5,1.0,1.0,80,80
804,4554,m1,5,1.0,0.025,2,80
804,4318,m1,5,1.0,0.1875,15,80
804,2635,m1,5,1.0,0.0125,1,80
804,391,m2,1,1.0,1.0,2,2
804,2635,m1,1,1.0,0.5,1,2
804,391,m2,7,9.0,0.792683,65,82
804,3310,m1,7,9.0,0.378049,31,82
804,391,m2,2,2.0,1.0,58,58
804,2635,m1,2,2.0,0.293103,17,58
804,4554,m1,2,2.0,0.0344828,2,58

805,391,m2,8,6.0,0.916667,77,84
805,1280,m1,8,6.0,0.0595238,5,84
805,3310,m1,8,6.0,0.238095,20,84
805,391,m2,10,1.0,1.0,74,74
805,5672,m1,10,1.0,0.027027,2,74
805,4276,m1,10,1.0,0.0810811,6,74
805,391,m2,4,1.0,1.0,68,68
805,2635,m1,4,1.0,0.0294118,2,68
805,4554,m1,4,1.0,0.264706,18,68
805,4332,m1,4,1.0,0.0147059,1,68
805,391,m2,8,10.0,0.87931,51,58
805,3310,m1,8,10.0,0.310345,18,58

806,391,m2,10,3.0,1.0,22,22
806,391,m2,4,4.0,1.0,76,76
806,391,m2,4,3.0,1.0,76,76
806,4554,m1,4,3.0,0.0131579,1,76
806,391,m2,7,4.0,1.0,62,62
806,1280,m1,7,4.0,0.016129,1,62
806,391,m2,5,3.0,1.0,16,16
806,4554,m1,5,3.0,0.125,2,16
806,391,m2,2,7.0,0.989796,97,98
806,391,m2,7,5.0,0.833333,5,6
806,1280,m1,7,5.0,0.166667,1,6
806,391,m2,5,9.0,0.923077,24,26
806,3310,m1,5,9.0,0.384615,10,26
806,391,m2,3,6.0,1.0,44,44
806,2635,m1,3,6.0,0.0681818,3,44

807,391,m2,9,7.0,0.933333,56,60
807,1280,m1,9,7.0,0.0166667,1,60
807,391,m2,2,4.0,1.0,58,58
807,2635,m1,2,4.0,0.413793,24,58
807,391,m2,9,8.0,0.866667,52,60
807,3310,m1,9,8.0,0.166667,10,60
807,1280,m1,9,8.0,0.0833333,5,60

808,391,m2,4,5.0,1.0,22,22
808,391,m2,4,8.0,0.794118,54,68
808,3310,m1,4,8.0,0.0441176,3,68
808,391,m2,7,1.0,1.0,82,82
808,4318,m1,7,1.0,0.0121951,1,82
808,391,m2,8,5.0,0.987805,81,82
808,3310,m1,8,5.0,0.0853659,7,82
808,1280,m1,8,5.0,0.0731707,6,82
808,2578,m1,8,5.0,0.0243902,2,82
808,391,m2,1,8.0,0.866667,78,90

809,391,m2,2,7.0,1.0,96,96
809,2635,m1,2,7.0,0.0208333,2,96
809,391,m2,2,9.0,0.805556,58,72
809,391,m2,7,9.0,1.0,12,12
809,3310,m1,7,9.0,0.5,6,12
809,391,m2,1,9.0,0.40625,26,64
809,391,m2,1,4.0,1.0,56,56
809,2635,m1,1,4.0,0.160714,9,56
809,391,m2,6,10.0,0.571429,8,14
809,3310,m1,6,10.0,0.642857,9,14

810,391,m2,4,9.0,0.858974,67,78
810,3310,m1,4,9.0,0.166667,13,78
810,5581,m1,4,9.0,0.0128205,1,78
810,391,m2,6,1.0,1.0,80,80
810,4318,m1,6,1.0,0.1875,15,80
810,391,m2,8,8.0,0.914634,75,82
810,3310,m1,8,8.0,0.719512,59,82
810,391,m2,8,4.0,1.0,28,28
810,3310,m1,8,4.0,0.0357143,1,28
810,391,m2,8,3.0,1.0,84,84
810,391,m2,7,5.0,1.0,74,74
810,1280,m1,7,5.0,0.148649,11,74
810,3310,m1,7,5.0,0.027027,2,74

811,391,m2,7,8.0,0.580645,36,62
811,3310,m1,7,8.0,0.580645,36,62
811,391,m2,7,3.0,1.0,42,42
811,4318,m1,7,3.0,0.0238095,1,42

812,391,m2,7,1.0,1.0,82,82
812,4318,m1,7,1.0,0.0121951,1,82
812,391,m2,5,2.0,1.0,70,70
812,4554,m1,5,2.0,0.228571,16,70
812,3310,m1,5,2.0,0.0142857,1,70
812,4318,m1,5,2.0,0.0142857,1,70
812,391,m2,6,5.0,0.941176,32,34
812,3310,m1,6,5.0,0.0294118,1,34
812,391,m2,2,9.0,0.7625,61,80
812,391,m2,5,5.0,1.0,78,78
812,391,m2,2,1.0,1.0,92,92
812,2635,m1,2,1.0,0.0326087,3,92
812,391,m2,9,5.0,1.0,80,80
812,2578,m1,9,5.0,0.0625,5,80
812,391,m2,8,2.0,1.0,60,60
812,391,m2,10,7.0,0.761905,64,84
812,1280,m1,10,7.0,0.0119048,1,84

813,391,m2,6,7.0,0.5,30,60
813,5494,m1,6,7.0,0.1,6,60
813,3310,m1,6,7.0,0.266667,16,60
813,5816,m1,6,7.0,0.0166667,1,60
813,391,m2,5,9.0,1.0,78,78
813,3310,m1,5,9.0,0.217949,17,78
813,391,m2,9,1.0,1.0,80,80
813,4276,m1,9,1.0,0.3,24,80
813,391,m2,10,2.0,1.0,74,74
813,5580,m1,10,2.0,0.027027,2,74

814,391,m2,2,1.0,1.0,28,28
814,2635,m1,2,1.0,0.0357143,1,28
814,391,m2,2,3.0,1.0,36,36
814,2635,m1,2,3.0,0.611111,22,36
814,391,m2,7,9.0,0.590909,13,22
814,3310,m1,7,9.0,0.136364,3,22
814,391,m2,5,10.0,0.972222,70,72
814,3310,m1,5,10.0,0.5,36,72
814,391,m2,1,4.0,1.0,78,78
814,2635,m1,1,4.0,0.282051,22,78
814,5723,m1,1,4.0,0.025641,2,78

815,391,m2,2,10.0,0.388889,7,18
815,391,m2,7,1.0,1.0,106,106
815,4318,m1,7,1.0,0.0283019,3,106
815,3310,m1,7,1.0,0.00943396,1,106
815,391,m2,1,4.0,1.0,38,38
815,2635,m1,1,4.0,0.394737,15,38
815,5723,m1,1,4.0,0.0526316,2,38
815,391,m2,1,9.0,0.454545,30,66
815,391,m2,2,9.0,0.842105,64,76
