Generation,MutationID,X,Y,Frequency,AlleleCount,Chr_Tot
947.0,4554.0,1.0,2.0,0.121212,8.0,66.0
947.0,2635.0,1.0,3.0,0.0581395,5.0,86.0
947.0,4554.0,1.0,3.0,0.0116279,1.0,86.0
947.0,2635.0,1.0,4.0,0.0555556,6.0,108.0
947.0,2635.0,1.0,5.0,0.130952,11.0,84.0
947.0,2635.0,1.0,6.0,0.0967742,6.0,62.0
947.0,2635.0,1.0,7.0,0.0232558,2.0,86.0
947.0,4554.0,2.0,1.0,0.454545,40.0,88.0
947.0,2635.0,2.0,1.0,0.0454545,4.0,88.0
947.0,2635.0,2.0,2.0,0.078125,5.0,64.0
947.0,4554.0,2.0,2.0,0.15625,10.0,64.0
947.0,2635.0,2.0,3.0,0.0625,4.0,64.0
947.0,4554.0,2.0,4.0,0.0322581,2.0,62.0
947.0,2635.0,2.0,6.0,0.0555556,3.0,54.0
947.0,2635.0,2.0,7.0,0.121622,9.0,74.0
947.0,4554.0,3.0,1.0,0.0882353,6.0,68.0
947.0,2635.0,3.0,1.0,0.0735294,5.0,68.0
947.0,4554.0,3.0,2.0,0.265625,17.0,64.0
947.0,2635.0,3.0,2.0,0.15625,10.0,64.0
947.0,2635.0,3.0,3.0,0.203125,13.0,64.0
947.0,4554.0,3.0,3.0,0.125,8.0,64.0
947.0,2635.0,3.0,4.0,0.025641,2.0,78.0
947.0,2635.0,3.0,6.0,0.0243902,2.0,82.0
947.0,2635.0,3.0,7.0,0.0263158,2.0,76.0
947.0,3310.0,3.0,10.0,0.0238095,2.0,84.0
947.0,4554.0,4.0,1.0,0.0512821,4.0,78.0
947.0,2635.0,4.0,1.0,0.0128205,1.0,78.0
947.0,4554.0,4.0,2.0,0.0454545,4.0,88.0
947.0,2635.0,4.0,2.0,0.215909,19.0,88.0
947.0,2578.0,4.0,2.0,0.0113636,1.0,88.0
947.0,2635.0,4.0,3.0,0.076087,7.0,92.0
947.0,4554.0,4.0,3.0,0.0217391,2.0,92.0
947.0,2578.0,4.0,3.0,0.0108696,1.0,92.0
947.0,2635.0,4.0,4.0,0.0204082,2.0,98.0
947.0,2635.0,4.0,5.0,0.0185185,1.0,54.0
947.0,3310.0,4.0,7.0,0.0125,1.0,80.0
947.0,3310.0,4.0,8.0,0.112903,7.0,62.0
947.0,3310.0,4.0,9.0,0.1375,11.0,80.0
947.0,3310.0,4.0,10.0,0.5125,41.0,80.0
947.0,4554.0,5.0,1.0,0.278846,29.0,104.0
947.0,4554.0,5.0,2.0,0.228571,16.0,70.0
947.0,2578.0,5.0,2.0,0.0714286,5.0,70.0
947.0,2635.0,5.0,2.0,0.0285714,2.0,70.0
947.0,2635.0,5.0,3.0,0.0185185,1.0,54.0
947.0,3310.0,5.0,8.0,0.0111111,1.0,90.0
947.0,3310.0,5.0,9.0,0.414286,29.0,70.0
947.0,3310.0,5.0,10.0,0.230769,12.0,52.0
947.0,4554.0,6.0,1.0,0.0757576,5.0,66.0
947.0,2635.0,6.0,2.0,0.08,8.0,100.0
947.0,2578.0,6.0,2.0,0.11,11.0,100.0
947.0,4554.0,6.0,2.0,0.05,5.0,100.0
947.0,2578.0,6.0,3.0,0.0232558,2.0,86.0
947.0,4554.0,6.0,3.0,0.0232558,2.0,86.0
947.0,2635.0,6.0,3.0,0.0116279,1.0,86.0
947.0,3310.0,6.0,6.0,0.0212766,2.0,94.0
947.0,3310.0,6.0,7.0,0.04,2.0,50.0
947.0,3310.0,6.0,8.0,0.0151515,1.0,66.0
947.0,3310.0,6.0,9.0,0.474359,37.0,78.0
947.0,3310.0,6.0,10.0,0.359375,23.0,64.0
947.0,2578.0,7.0,2.0,0.125,8.0,64.0
947.0,2578.0,7.0,3.0,0.027027,2.0,74.0
947.0,2578.0,7.0,4.0,0.15625,10.0,64.0
947.0,3310.0,7.0,6.0,0.0227273,2.0,88.0
947.0,3310.0,7.0,7.0,0.015625,1.0,64.0
947.0,3310.0,7.0,9.0,0.160714,9.0,56.0
947.0,3310.0,7.0,10.0,0.0952381,8.0,84.0
947.0,2578.0,8.0,2.0,0.3875,31.0,80.0
947.0,2578.0,8.0,3.0,0.409091,18.0,44.0
947.0,2578.0,8.0,4.0,0.0851064,8.0,94.0
947.0,2578.0,8.0,5.0,0.0138889,1.0,72.0
947.0,2578.0,9.0,1.0,0.016129,1.0,62.0
947.0,2578.0,9.0,2.0,0.117647,8.0,68.0
947.0,2578.0,9.0,3.0,0.192308,15.0,78.0
947.0,2578.0,9.0,4.0,0.0344828,2.0,58.0
947.0,3310.0,9.0,6.0,0.0227273,2.0,88.0
947.0,2578.0,10.0,2.0,0.0365854,3.0,82.0

948.0,4554.0,1.0,1.0,0.0735294,5.0,68.0
948.0,4554.0,1.0,2.0,0.128571,9.0,70.0
948.0,2635.0,1.0,3.0,0.0857143,6.0,70.0
948.0,4554.0,1.0,3.0,0.0428571,3.0,70.0
948.0,2635.0,1.0,4.0,0.0416667,4.0,96.0
948.0,2635.0,1.0,5.0,0.181818,12.0,66.0
948.0,2635.0,1.0,6.0,0.09375,9.0,96.0
948.0,2635.0,1.0,7.0,0.0217391,2.0,92.0
948.0,2635.0,2.0,1.0,0.0487805,4.0,82.0
948.0,4554.0,2.0,1.0,0.487805,40.0,82.0
948.0,2635.0,2.0,2.0,0.0416667,3.0,72.0
948.0,4554.0,2.0,2.0,0.0694444,5.0,72.0
948.0,2635.0,2.0,3.0,0.111111,6.0,54.0
948.0,4554.0,2.0,4.0,0.0147059,1.0,68.0
948.0,2635.0,2.0,6.0,0.103448,6.0,58.0
948.0,2635.0,2.0,7.0,0.1625,13.0,80.0
948.0,2635.0,2.0,8.0,0.0135135,1.0,74.0
948.0,4554.0,3.0,1.0,0.144737,11.0,76.0
948.0,2635.0,3.0,1.0,0.0657895,5.0,76.0
948.0,2635.0,3.0,2.0,0.21875,14.0,64.0
948.0,4554.0,3.0,2.0,0.25,16.0,64.0
948.0,4554.0,3.0,3.0,0.203704,11.0,54.0
948.0,2635.0,3.0,3.0,0.259259,14.0,54.0
948.0,2635.0,3.0,4.0,0.0222222,2.0,90.0
948.0,2635.0,3.0,6.0,0.0147059,1.0,68.0
948.0,2635.0,3.0,7.0,0.0166667,1.0,60.0
948.0,3310.0,3.0,8.0,0.0217391,2.0,92.0
948.0,3310.0,3.0,9.0,0.0151515,1.0,66.0
948.0,3310.0,3.0,10.0,0.0394737,3.0,76.0
948.0,4554.0,4.0,1.0,0.0581395,5.0,86.0
948.0,2635.0,4.0,2.0,0.274194,17.0,62.0
948.0,4554.0,4.0,2.0,0.0322581,2.0,62.0
948.0,4554.0,4.0,3.0,0.0113636,1.0,88.0
948.0,2635.0,4.0,3.0,0.113636,10.0,88.0
948.0,2578.0,4.0,3.0,0.0113636,1.0,88.0
948.0,2635.0,4.0,4.0,0.00980392,1.0,102.0
948.0,2635.0,4.0,5.0,0.0416667,3.0,72.0
948.0,3310.0,4.0,7.0,0.0142857,1.0,70.0
948.0,3310.0,4.0,8.0,0.1,6.0,60.0
948.0,3310.0,4.0,9.0,0.0857143,6.0,70.0
948.0,3310.0,4.0,10.0,0.583333,42.0,72.0
948.0,4554.0,5.0,1.0,0.2625,21.0,80.0
948.0,4554.0,5.0,2.0,0.375,30.0,80.0
948.0,2578.0,5.0,2.0,0.1,8.0,80.0
948.0,2635.0,5.0,2.0,0.05,4.0,80.0
948.0,4554.0,5.0,3.0,0.0243902,2.0,82.0
948.0,2635.0,5.0,3.0,0.0121951,1.0,82.0
948.0,3310.0,5.0,9.0,0.416667,35.0,84.0
948.0,3310.0,5.0,10.0,0.180556,13.0,72.0
948.0,4554.0,6.0,1.0,0.0892857,5.0,56.0
948.0,2635.0,6.0,2.0,0.0595238,5.0,84.0
948.0,2578.0,6.0,2.0,0.119048,10.0,84.0
948.0,4554.0,6.0,2.0,0.0357143,3.0,84.0
948.0,2635.0,6.0,3.0,0.0606061,4.0,66.0
948.0,3310.0,6.0,6.0,0.0151515,1.0,66.0
948.0,3310.0,6.0,7.0,0.1,6.0,60.0
948.0,3310.0,6.0,8.0,0.016129,1.0,62.0
948.0,3310.0,6.0,9.0,0.409091,36.0,88.0
948.0,3310.0,6.0,10.0,0.342105,26.0,76.0
948.0,2578.0,7.0,2.0,0.112903,7.0,62.0
948.0,2578.0,7.0,3.0,0.05,4.0,80.0
948.0,2578.0,7.0,4.0,0.0740741,4.0,54.0
948.0,2578.0,7.0,5.0,0.0416667,3.0,72.0
948.0,3310.0,7.0,6.0,0.0340909,3.0,88.0
948.0,3310.0,7.0,9.0,0.220588,15.0,68.0
948.0,3310.0,7.0,10.0,0.05,3.0,60.0
948.0,2578.0,8.0,1.0,0.0288462,3.0,104.0
948.0,2578.0,8.0,2.0,0.318182,21.0,66.0
948.0,2578.0,8.0,3.0,0.259259,14.0,54.0
948.0,2578.0,8.0,4.0,0.0813953,7.0,86.0
948.0,2578.0,8.0,5.0,0.0116279,1.0,86.0
948.0,2578.0,9.0,1.0,0.0172414,1.0,58.0
948.0,2578.0,9.0,2.0,0.162162,12.0,74.0
948.0,2578.0,9.0,3.0,0.138889,10.0,72.0
948.0,2578.0,9.0,4.0,0.027027,2.0,74.0
948.0,3310.0,9.0,6.0,0.0392157,4.0,102.0
948.0,2578.0,10.0,2.0,0.0384615,3.0,78.0
948.0,2578.0,10.0,3.0,0.0178571,1.0,56.0

949.0,4554.0,1.0,1.0,0.0394737,3.0,76.0
949.0,4554.0,1.0,2.0,0.0882353,6.0,68.0
949.0,2635.0,1.0,2.0,0.0147059,1.0,68.0
949.0,2635.0,1.0,3.0,0.0543478,5.0,92.0
949.0,4554.0,1.0,3.0,0.0217391,2.0,92.0
949.0,2635.0,1.0,4.0,0.0102041,1.0,98.0
949.0,2635.0,1.0,5.0,0.238095,20.0,84.0
949.0,2635.0,1.0,6.0,0.0865385,9.0,104.0
949.0,2635.0,1.0,7.0,0.0612245,6.0,98.0
949.0,4554.0,2.0,1.0,0.428571,30.0,70.0
949.0,2635.0,2.0,1.0,0.0714286,5.0,70.0
949.0,4554.0,2.0,2.0,0.119048,10.0,84.0
949.0,2635.0,2.0,2.0,0.047619,4.0,84.0
949.0,2635.0,2.0,3.0,0.0714286,4.0,56.0
949.0,2635.0,2.0,6.0,0.0967742,6.0,62.0
949.0,2635.0,2.0,7.0,0.107143,9.0,84.0
949.0,2635.0,3.0,1.0,0.0227273,2.0,88.0
949.0,4554.0,3.0,1.0,0.113636,10.0,88.0
949.0,2635.0,3.0,2.0,0.21875,14.0,64.0
949.0,4554.0,3.0,2.0,0.28125,18.0,64.0
949.0,2635.0,3.0,3.0,0.236111,17.0,72.0
949.0,4554.0,3.0,3.0,0.208333,15.0,72.0
949.0,2635.0,3.0,4.0,0.0102041,1.0,98.0
949.0,2635.0,3.0,7.0,0.0454545,3.0,66.0
949.0,2635.0,3.0,8.0,0.0108696,1.0,92.0
949.0,3310.0,3.0,8.0,0.0217391,2.0,92.0
949.0,3310.0,3.0,9.0,0.0172414,1.0,58.0
949.0,3310.0,3.0,10.0,0.0697674,6.0,86.0
949.0,2635.0,4.0,2.0,0.265625,17.0,64.0
949.0,2578.0,4.0,2.0,0.03125,2.0,64.0
949.0,4554.0,4.0,2.0,0.09375,6.0,64.0
949.0,4554.0,4.0,3.0,0.0405405,3.0,74.0
949.0,2635.0,4.0,3.0,0.0405405,3.0,74.0
949.0,2635.0,4.0,5.0,0.0769231,6.0,78.0
949.0,3310.0,4.0,7.0,0.0384615,2.0,52.0
949.0,3310.0,4.0,8.0,0.0645161,4.0,62.0
949.0,3310.0,4.0,9.0,0.111111,8.0,72.0
949.0,3310.0,4.0,10.0,0.488636,43.0,88.0
949.0,4554.0,5.0,1.0,0.27027,20.0,74.0
949.0,2578.0,5.0,1.0,0.0135135,1.0,74.0
949.0,4554.0,5.0,2.0,0.240741,13.0,54.0
949.0,2635.0,5.0,2.0,0.037037,2.0,54.0
949.0,2578.0,5.0,2.0,0.0555556,3.0,54.0
949.0,4554.0,5.0,3.0,0.0138889,1.0,72.0
949.0,2635.0,5.0,3.0,0.0277778,2.0,72.0
949.0,4554.0,5.0,4.0,0.0192308,1.0,52.0
949.0,3310.0,5.0,8.0,0.0204082,2.0,98.0
949.0,3310.0,5.0,9.0,0.342857,24.0,70.0
949.0,3310.0,5.0,10.0,0.155172,9.0,58.0
949.0,4554.0,6.0,1.0,0.0428571,3.0,70.0
949.0,2635.0,6.0,2.0,0.151515,10.0,66.0
949.0,2578.0,6.0,2.0,0.0454545,3.0,66.0
949.0,4554.0,6.0,2.0,0.0606061,4.0,66.0
949.0,2635.0,6.0,3.0,0.1,6.0,60.0
949.0,3310.0,6.0,6.0,0.0333333,2.0,60.0
949.0,3310.0,6.0,9.0,0.472973,35.0,74.0
949.0,3310.0,6.0,10.0,0.360465,31.0,86.0
949.0,2578.0,7.0,2.0,0.075,6.0,80.0
949.0,2578.0,7.0,3.0,0.0151515,1.0,66.0
949.0,2578.0,7.0,4.0,0.0714286,4.0,56.0
949.0,2578.0,7.0,5.0,0.0384615,3.0,78.0
949.0,3310.0,7.0,7.0,0.0714286,6.0,84.0
949.0,3310.0,7.0,9.0,0.189189,14.0,74.0
949.0,3310.0,7.0,10.0,0.144737,11.0,76.0
949.0,2578.0,8.0,1.0,0.025,2.0,80.0
949.0,2578.0,8.0,2.0,0.276316,21.0,76.0
949.0,2578.0,8.0,3.0,0.255556,23.0,90.0
949.0,2578.0,8.0,4.0,0.0978261,9.0,92.0
949.0,2578.0,8.0,5.0,0.0108696,1.0,92.0
949.0,2578.0,9.0,1.0,0.0285714,2.0,70.0
949.0,2578.0,9.0,2.0,0.198113,21.0,106.0
949.0,2578.0,9.0,3.0,0.1875,12.0,64.0
949.0,2578.0,9.0,4.0,0.016129,1.0,62.0
949.0,3310.0,9.0,6.0,0.0147059,1.0,68.0
949.0,2578.0,10.0,1.0,0.0106383,1.0,94.0
949.0,2578.0,10.0,2.0,0.0285714,2.0,70.0

950.0,4554.0,1.0,1.0,0.0416667,4.0,96.0
950.0,4554.0,1.0,2.0,0.0769231,6.0,78.0
950.0,2635.0,1.0,2.0,0.025641,2.0,78.0
950.0,2635.0,1.0,3.0,0.0769231,8.0,104.0
950.0,4554.0,1.0,3.0,0.0288462,3.0,104.0
950.0,2635.0,1.0,4.0,0.0125,1.0,80.0
950.0,2635.0,1.0,5.0,0.1875,18.0,96.0
950.0,2635.0,1.0,6.0,0.0714286,5.0,70.0
950.0,2635.0,1.0,7.0,0.0694444,5.0,72.0
950.0,4554.0,2.0,1.0,0.386364,34.0,88.0
950.0,2635.0,2.0,1.0,0.0795455,7.0,88.0
950.0,4554.0,2.0,2.0,0.0810811,6.0,74.0
950.0,2635.0,2.0,2.0,0.0945946,7.0,74.0
950.0,2635.0,2.0,3.0,0.116667,7.0,60.0
950.0,2635.0,2.0,6.0,0.142857,14.0,98.0
950.0,2635.0,2.0,7.0,0.111111,8.0,72.0
950.0,2635.0,2.0,8.0,0.0151515,1.0,66.0
950.0,4554.0,3.0,1.0,0.0972222,7.0,72.0
950.0,2635.0,3.0,1.0,0.0555556,4.0,72.0
950.0,4554.0,3.0,2.0,0.3,21.0,70.0
950.0,2635.0,3.0,2.0,0.2,14.0,70.0
950.0,2635.0,3.0,3.0,0.130952,11.0,84.0
950.0,4554.0,3.0,3.0,0.202381,17.0,84.0
950.0,2635.0,3.0,6.0,0.0138889,1.0,72.0
950.0,2635.0,3.0,7.0,0.037037,2.0,54.0
950.0,3310.0,3.0,9.0,0.0138889,1.0,72.0
950.0,3310.0,3.0,10.0,0.0555556,5.0,90.0
950.0,4554.0,4.0,1.0,0.0128205,1.0,78.0
950.0,2635.0,4.0,2.0,0.3,21.0,70.0
950.0,4554.0,4.0,2.0,0.128571,9.0,70.0
950.0,2578.0,4.0,2.0,0.0142857,1.0,70.0
950.0,4554.0,4.0,3.0,0.046875,3.0,64.0
950.0,2635.0,4.0,3.0,0.015625,1.0,64.0
950.0,2578.0,4.0,3.0,0.015625,1.0,64.0
950.0,2635.0,4.0,5.0,0.171053,13.0,76.0
950.0,3310.0,4.0,7.0,0.0769231,6.0,78.0
950.0,3310.0,4.0,8.0,0.0357143,2.0,56.0
950.0,3310.0,4.0,9.0,0.142857,8.0,56.0
950.0,3310.0,4.0,10.0,0.553191,52.0,94.0
950.0,4554.0,5.0,1.0,0.272727,18.0,66.0
950.0,2635.0,5.0,2.0,0.0757576,5.0,66.0
950.0,2578.0,5.0,2.0,0.0454545,3.0,66.0
950.0,4554.0,5.0,2.0,0.242424,16.0,66.0
950.0,2635.0,5.0,3.0,0.0172414,1.0,58.0
950.0,4554.0,5.0,3.0,0.0344828,2.0,58.0
950.0,3310.0,5.0,9.0,0.394737,30.0,76.0
950.0,3310.0,5.0,10.0,0.162162,12.0,74.0
950.0,4554.0,6.0,1.0,0.0540541,4.0,74.0
950.0,2578.0,6.0,1.0,0.027027,2.0,74.0
950.0,2578.0,6.0,2.0,0.0666667,4.0,60.0
950.0,2635.0,6.0,2.0,0.25,15.0,60.0
950.0,4554.0,6.0,2.0,0.0666667,4.0,60.0
950.0,2635.0,6.0,3.0,0.0714286,5.0,70.0
950.0,3310.0,6.0,6.0,0.0208333,1.0,48.0
950.0,3310.0,6.0,7.0,0.0263158,2.0,76.0
950.0,3310.0,6.0,8.0,0.0108696,1.0,92.0
950.0,3310.0,6.0,9.0,0.5,30.0,60.0
950.0,3310.0,6.0,10.0,0.366667,33.0,90.0
950.0,2578.0,7.0,1.0,0.0185185,1.0,54.0
950.0,2578.0,7.0,2.0,0.0394737,3.0,76.0
950.0,2578.0,7.0,4.0,0.0192308,1.0,52.0
950.0,2578.0,7.0,5.0,0.0428571,3.0,70.0
950.0,3310.0,7.0,6.0,0.0185185,1.0,54.0
950.0,3310.0,7.0,7.0,0.0581395,5.0,86.0
950.0,3310.0,7.0,9.0,0.306452,19.0,62.0
950.0,3310.0,7.0,10.0,0.238095,20.0,84.0
950.0,2578.0,8.0,1.0,0.0555556,5.0,90.0
950.0,2578.0,8.0,2.0,0.284091,25.0,88.0
950.0,2578.0,8.0,3.0,0.348837,30.0,86.0
950.0,2578.0,8.0,4.0,0.118421,9.0,76.0
950.0,2578.0,9.0,1.0,0.0166667,1.0,60.0
950.0,2578.0,9.0,2.0,0.111111,6.0,54.0
950.0,2578.0,9.0,3.0,0.214286,15.0,70.0
950.0,2578.0,9.0,4.0,0.0238095,2.0,84.0
950.0,2578.0,10.0,1.0,0.0138889,1.0,72.0
950.0,2578.0,10.0,2.0,0.0135135,1.0,74.0
950.0,2578.0,10.0,3.0,0.0185185,1.0,54.0

951.0,4554.0,1.0,1.0,0.0612245,6.0,98.0
951.0,2635.0,1.0,2.0,0.0319149,3.0,94.0
951.0,4554.0,1.0,2.0,0.159574,15.0,94.0
951.0,2635.0,1.0,3.0,0.0673077,7.0,104.0
951.0,2635.0,1.0,5.0,0.227273,20.0,88.0
951.0,2635.0,1.0,6.0,0.0810811,6.0,74.0
951.0,2635.0,1.0,7.0,0.0454545,3.0,66.0
951.0,4554.0,2.0,1.0,0.452381,38.0,84.0
951.0,2635.0,2.0,1.0,0.119048,10.0,84.0
951.0,2635.0,2.0,2.0,0.111111,8.0,72.0
951.0,4554.0,2.0,2.0,0.0555556,4.0,72.0
951.0,2635.0,2.0,3.0,0.119048,10.0,84.0
951.0,2635.0,2.0,6.0,0.166667,15.0,90.0
951.0,2635.0,2.0,7.0,0.109756,9.0,82.0
951.0,2635.0,2.0,8.0,0.0483871,3.0,62.0
951.0,4554.0,3.0,1.0,0.0849057,9.0,106.0
951.0,2635.0,3.0,1.0,0.0566038,6.0,106.0
951.0,4554.0,3.0,2.0,0.341463,28.0,82.0
951.0,2635.0,3.0,2.0,0.243902,20.0,82.0
951.0,4554.0,3.0,3.0,0.148148,8.0,54.0
951.0,2635.0,3.0,3.0,0.12963,7.0,54.0
951.0,2635.0,3.0,6.0,0.0428571,3.0,70.0
951.0,2635.0,3.0,7.0,0.0526316,4.0,76.0
951.0,3310.0,3.0,9.0,0.0185185,1.0,54.0
951.0,3310.0,3.0,10.0,0.125,10.0,80.0
951.0,4554.0,4.0,1.0,0.0142857,1.0,70.0
951.0,2635.0,4.0,2.0,0.366667,22.0,60.0
951.0,4554.0,4.0,2.0,0.1,6.0,60.0
951.0,2578.0,4.0,2.0,0.0166667,1.0,60.0
951.0,4554.0,4.0,3.0,0.0769231,6.0,78.0
951.0,2635.0,4.0,3.0,0.025641,2.0,78.0
951.0,2635.0,4.0,4.0,0.0131579,1.0,76.0
951.0,2635.0,4.0,5.0,0.179487,14.0,78.0
951.0,3310.0,4.0,7.0,0.0897436,7.0,78.0
951.0,3310.0,4.0,8.0,0.0208333,1.0,48.0
951.0,3310.0,4.0,9.0,0.119048,10.0,84.0
951.0,3310.0,4.0,10.0,0.5625,45.0,80.0
951.0,4554.0,5.0,1.0,0.193548,12.0,62.0
951.0,2635.0,5.0,1.0,0.016129,1.0,62.0
951.0,4554.0,5.0,2.0,0.171875,11.0,64.0
951.0,2578.0,5.0,2.0,0.03125,2.0,64.0
951.0,2635.0,5.0,2.0,0.0625,4.0,64.0
951.0,4554.0,5.0,3.0,0.0512821,4.0,78.0
951.0,2635.0,5.0,3.0,0.025641,2.0,78.0
951.0,3310.0,5.0,8.0,0.015625,1.0,64.0
951.0,3310.0,5.0,9.0,0.465116,40.0,86.0
951.0,3310.0,5.0,10.0,0.191176,13.0,68.0
951.0,4554.0,6.0,1.0,0.03125,2.0,64.0
951.0,2578.0,6.0,1.0,0.015625,1.0,64.0
951.0,2635.0,6.0,2.0,0.243902,20.0,82.0
951.0,2578.0,6.0,2.0,0.097561,8.0,82.0
951.0,4554.0,6.0,2.0,0.109756,9.0,82.0
951.0,2635.0,6.0,3.0,0.0813953,7.0,86.0
951.0,3310.0,6.0,6.0,0.016129,1.0,62.0
951.0,3310.0,6.0,7.0,0.025641,2.0,78.0
951.0,3310.0,6.0,9.0,0.407407,22.0,54.0
951.0,3310.0,6.0,10.0,0.25,18.0,72.0
951.0,2578.0,7.0,1.0,0.0135135,1.0,74.0
951.0,2578.0,7.0,2.0,0.0178571,1.0,56.0
951.0,2578.0,7.0,3.0,0.0138889,1.0,72.0
951.0,2578.0,7.0,4.0,0.015625,1.0,64.0
951.0,2578.0,7.0,5.0,0.0675676,5.0,74.0
951.0,3310.0,7.0,6.0,0.0192308,1.0,52.0
951.0,3310.0,7.0,7.0,0.109756,9.0,82.0
951.0,3310.0,7.0,9.0,0.264706,18.0,68.0
951.0,3310.0,7.0,10.0,0.326923,34.0,104.0
951.0,2578.0,8.0,1.0,0.0568182,5.0,88.0
951.0,2578.0,8.0,2.0,0.340909,30.0,88.0
951.0,2578.0,8.0,3.0,0.528571,37.0,70.0
951.0,2578.0,8.0,4.0,0.0757576,5.0,66.0
951.0,2578.0,8.0,5.0,0.0128205,1.0,78.0
951.0,3310.0,8.0,9.0,0.0142857,1.0,70.0
951.0,2578.0,9.0,1.0,0.0128205,1.0,78.0
951.0,2578.0,9.0,2.0,0.119565,11.0,92.0
951.0,2578.0,9.0,3.0,0.274194,17.0,62.0
951.0,2578.0,9.0,4.0,0.0319149,3.0,94.0
951.0,2578.0,10.0,1.0,0.0125,1.0,80.0
951.0,2578.0,10.0,2.0,0.0119048,1.0,84.0
951.0,2578.0,10.0,3.0,0.0147059,1.0,68.0

952.0,4554.0,1.0,1.0,0.0964912,11.0,114.0
952.0,4554.0,1.0,2.0,0.108696,10.0,92.0
952.0,2635.0,1.0,2.0,0.0434783,4.0,92.0
952.0,2635.0,1.0,3.0,0.0714286,5.0,70.0
952.0,2635.0,1.0,5.0,0.3125,20.0,64.0
952.0,2635.0,1.0,6.0,0.0568182,5.0,88.0
952.0,2635.0,1.0,7.0,0.0227273,2.0,88.0
952.0,2635.0,2.0,1.0,0.0967742,6.0,62.0
952.0,4554.0,2.0,1.0,0.370968,23.0,62.0
952.0,4554.0,2.0,2.0,0.0681818,6.0,88.0
952.0,2635.0,2.0,2.0,0.0909091,8.0,88.0
952.0,2635.0,2.0,3.0,0.125,11.0,88.0
952.0,2635.0,2.0,6.0,0.19697,13.0,66.0
952.0,2635.0,2.0,7.0,0.0925926,5.0,54.0
952.0,2635.0,2.0,8.0,0.0581395,5.0,86.0
952.0,4554.0,3.0,1.0,0.121622,9.0,74.0
952.0,2635.0,3.0,1.0,0.0540541,4.0,74.0
952.0,4554.0,3.0,2.0,0.337209,29.0,86.0
952.0,2635.0,3.0,2.0,0.313953,27.0,86.0
952.0,4554.0,3.0,3.0,0.157895,12.0,76.0
952.0,2635.0,3.0,3.0,0.105263,8.0,76.0
952.0,2635.0,3.0,6.0,0.125,9.0,72.0
952.0,3310.0,3.0,7.0,0.0138889,1.0,72.0
952.0,2635.0,3.0,7.0,0.0555556,4.0,72.0
952.0,3310.0,3.0,9.0,0.0595238,5.0,84.0
952.0,3310.0,3.0,10.0,0.0757576,5.0,66.0
952.0,4554.0,4.0,2.0,0.0810811,6.0,74.0
952.0,2635.0,4.0,2.0,0.391892,29.0,74.0
952.0,2635.0,4.0,3.0,0.0348837,3.0,86.0
952.0,4554.0,4.0,3.0,0.0348837,3.0,86.0
952.0,2635.0,4.0,4.0,0.027027,2.0,74.0
952.0,2635.0,4.0,5.0,0.232558,20.0,86.0
952.0,3310.0,4.0,7.0,0.0909091,8.0,88.0
952.0,3310.0,4.0,8.0,0.0217391,1.0,46.0
952.0,3310.0,4.0,9.0,0.0857143,6.0,70.0
952.0,3310.0,4.0,10.0,0.442857,31.0,70.0
952.0,4554.0,5.0,1.0,0.166667,17.0,102.0
952.0,2635.0,5.0,1.0,0.00980392,1.0,102.0
952.0,4554.0,5.0,2.0,0.181818,8.0,44.0
952.0,2578.0,5.0,2.0,0.0909091,4.0,44.0
952.0,2635.0,5.0,2.0,0.0454545,2.0,44.0
952.0,4554.0,5.0,3.0,0.0757576,5.0,66.0
952.0,2635.0,5.0,3.0,0.0151515,1.0,66.0
952.0,4554.0,5.0,4.0,0.0135135,1.0,74.0
952.0,3310.0,5.0,8.0,0.0714286,4.0,56.0
952.0,3310.0,5.0,9.0,0.418919,31.0,74.0
952.0,3310.0,5.0,10.0,0.1875,15.0,80.0
952.0,4554.0,6.0,1.0,0.025641,2.0,78.0
952.0,2578.0,6.0,1.0,0.025641,2.0,78.0
952.0,2635.0,6.0,2.0,0.183333,11.0,60.0
952.0,4554.0,6.0,2.0,0.166667,10.0,60.0
952.0,2578.0,6.0,2.0,0.116667,7.0,60.0
952.0,2635.0,6.0,3.0,0.0384615,3.0,78.0
952.0,3310.0,6.0,7.0,0.0243902,2.0,82.0
952.0,3310.0,6.0,9.0,0.35,14.0,40.0
952.0,3310.0,6.0,10.0,0.25641,20.0,78.0
952.0,2578.0,7.0,1.0,0.0294118,2.0,68.0
952.0,2578.0,7.0,2.0,0.0212766,2.0,94.0
952.0,2578.0,7.0,5.0,0.0227273,2.0,88.0
952.0,3310.0,7.0,6.0,0.04,2.0,50.0
952.0,3310.0,7.0,7.0,0.078125,5.0,64.0
952.0,3310.0,7.0,9.0,0.195122,16.0,82.0
952.0,3310.0,7.0,10.0,0.276316,21.0,76.0
952.0,2578.0,8.0,1.0,0.0555556,4.0,72.0
952.0,2578.0,8.0,2.0,0.24359,19.0,78.0
952.0,2578.0,8.0,3.0,0.5,25.0,50.0
952.0,2578.0,8.0,4.0,0.103448,6.0,58.0
952.0,3310.0,8.0,9.0,0.0172414,1.0,58.0
952.0,2578.0,9.0,2.0,0.194444,14.0,72.0
952.0,2578.0,9.0,3.0,0.25,18.0,72.0
952.0,2578.0,9.0,4.0,0.0333333,3.0,90.0
952.0,2578.0,10.0,1.0,0.027027,2.0,74.0
